# profile: max-debug
# arm: right
# session: 2026-08-12_2028
# probe: baseline rest
# started: 2026-08-12T20:32:07
# duration_s: 30.166
# sample_rate_hz: 830
# sample_rate_source: measured
# placement: right forearm; 235mm from elbow; rotated 0 deg
# placement_distance_mm: 235
# placement_rotation_deg: 0
# placement_convention_version: 1
# anatomy_source: MEASURED
# filters: none
# kind: rest
# profile_type: debug
# n_samples: 25038
# channels: ch1=ulnar, ch2=median, ch3=radial
# value_range: -1..+1 (raw SNC as delivered by the Mudra host)
# timestamp: milliseconds since the start of this probe
# recorded_utc: 2026-08-13T03:32:07.716Z
# extra.protocol: rest
# extra.extra_measured_rate_hz: 827.6
# schema: armband/probe/2
timestamp,ch1,ch2,ch3
183,-0.08508,-0.01019,0.02173
184,-0.04498,-0.00421,0.04276
185,0.01471,-0.01236,0.02792
186,0.05875,-0.02155,-0.01880
187,0.05444,-0.01224,-0.07324
189,0.00134,0.02411,-0.10800
190,-0.06503,0.07526,-0.11206
191,-0.10205,0.11591,-0.09650
192,-0.09451,0.12781,-0.08185
193,-0.06259,0.11337,-0.07944
195,-0.03680,0.09073,-0.08353
196,-0.02774,0.07507,-0.07974
197,-0.02057,0.06522,-0.05951
198,0.00201,0.04855,-0.02582
200,0.03555,0.01819,0.01218
201,0.05554,-0.01611,0.04724
202,0.04294,-0.03622,0.07520
203,0.00687,-0.03412,0.09061
204,-0.01968,-0.02121,0.08618
206,-0.00824,-0.01712,0.05957
207,0.03845,-0.02921,0.02060
208,0.08606,-0.04352,-0.01181
209,0.09424,-0.03735,-0.02405
210,0.04770,-0.00171,-0.02097
212,-0.03317,0.04791,-0.02298
213,-0.10907,0.08218,-0.04672
214,-0.15082,0.08057,-0.08539
215,-0.15576,0.04700,-0.10944
216,-0.13800,0.00641,-0.08981
218,-0.10553,-0.01361,-0.02567
219,-0.05167,-0.00241,0.04996
220,0.02670,0.02606,0.09341
221,0.10495,0.04272,0.08456
222,0.13666,0.02469,0.04120
224,0.09863,-0.02655,0.00262
225,0.03363,-0.08450,-0.00320
226,0.03461,-0.11749,0.02078
227,0.16437,-0.11404,0.04865
228,0.37854,-0.09280,0.05597
230,0.53406,-0.08655,0.03793
231,0.49457,-0.11395,0.00812
232,0.24612,-0.16412,-0.01550
233,-0.08347,-0.20615,-0.02310
234,-0.32318,-0.21378,-0.01575
236,-0.38727,-0.18213,-0.00095
237,-0.32080,-0.12442,0.01288
238,-0.23343,-0.05759,0.02078
239,-0.19592,0.00772,0.02371
240,-0.19669,0.06595,0.02817
242,-0.18341,0.11105,0.04092
243,-0.13156,0.13562,0.06195
244,-0.06912,0.13556,0.08136
245,-0.04327,0.11395,0.08466
246,-0.07239,0.08023,0.06284
248,-0.13113,0.04596,0.01907
249,-0.17416,0.02112,-0.03290
250,-0.17044,0.01093,-0.07620
251,-0.11987,0.01318,-0.09833
253,-0.04669,0.01813,-0.09479
254,0.01849,0.01440,-0.06934
255,0.05539,-0.00146,-0.03284
256,0.06268,-0.02029,-0.00021
257,0.05499,-0.02737,0.01465
259,0.04932,-0.01682,0.00513
260,0.05072,0.00101,-0.02423
261,0.04916,0.00833,-0.05869
262,0.03201,-0.00153,-0.07901
263,-0.00012,-0.01520,-0.06931
265,-0.03128,-0.01050,-0.02484
266,-0.04562,0.02051,0.04288
267,-0.04413,0.05969,0.10794
268,-0.04401,0.07593,0.14084
269,-0.05969,0.05283,0.12497
271,-0.08572,0.00510,0.06866
272,-0.10110,-0.03256,0.00150
273,-0.09134,-0.03558,-0.04532
274,-0.06470,-0.01028,-0.06012
275,-0.04391,0.01276,-0.05557
277,-0.04099,0.00635,-0.05185
278,-0.04291,-0.03101,-0.05444
279,-0.02524,-0.07761,-0.04889
280,0.01852,-0.11023,-0.01923
281,0.06351,-0.12247,0.02850
283,0.07242,-0.12317,0.06387
284,0.03040,-0.12054,0.05713
285,-0.03876,-0.11133,0.00919
286,-0.09146,-0.08606,-0.04434
287,-0.10022,-0.04282,-0.06155
289,-0.07245,0.00735,-0.03076
290,-0.03656,0.04922,0.01923
291,-0.01318,0.07568,0.04422
292,-0.00137,0.08972,0.02216
293,0.00900,0.09503,-0.03073
295,0.01678,0.08832,-0.07663
296,0.00543,0.06284,-0.08841
297,-0.04016,0.01974,-0.06836
298,-0.11395,-0.02716,-0.04095
300,-0.18723,-0.05963,-0.02951
301,-0.22699,-0.06845,-0.03860
302,-0.21860,-0.05908,-0.05444
303,-0.17422,-0.04547,-0.05933
304,-0.12311,-0.03928,-0.04651
306,-0.09186,-0.04437,-0.02429
307,-0.08807,-0.05762,-0.00833
308,-0.09671,-0.07104,-0.00903
309,-0.09134,-0.07333,-0.02280
310,-0.05392,-0.05377,-0.03311
