# profile: max-debug
# arm: right
# session: 2026-08-14_2125
# probe: rest
# started: 2026-08-14T21:28:15
# duration_s: 29.829
# sample_rate_hz: 840
# sample_rate_source: measured
# placement: right forearm; 235mm from elbow; rotated 0 deg
# placement_distance_mm: 235
# placement_rotation_deg: 0
# placement_convention_version: 1
# anatomy_source: MEASURED
# filters: none
# kind: rest
# profile_type: debug
# n_samples: 25056
# channels: ch1=ulnar, ch2=median, ch3=radial
# value_range: -1..+1 (raw SNC as delivered by the Mudra host)
# timestamp: milliseconds since the start of this probe
# recorded_utc: 2026-08-15T04:28:15.952Z
# extra.protocol: rest
# extra.schedule_json: [{"start_s": 0.0, "end_s": 30, "kind": "still", "label": "Stay completely still"}]
# extra.extra_displayed_transitions_json: [{"t_elapsed_s": 0.0, "kind": "still", "label": "Stay completely still"}]
# extra.extra_schedule_audit_max_lag_ms: 0
# extra.extra_schedule_audit_mismatch_frac: 0.0
# extra.extra_measured_rate_hz: 836.9
# extra.clip_fraction: ch1=0.0000 ch2=0.0000 ch3=0.0000
# extra.clip_threshold: 0.999
# schema: armband/probe/2
timestamp,ch1,ch2,ch3
0,-0.29922,-0.31073,-0.37817
1,-0.39880,-0.47919,-0.49164
2,-0.33197,-0.42871,-0.37680
3,-0.10739,-0.14407,-0.05844
4,0.16870,0.22754,0.31738
5,0.36331,0.48517,0.58054
7,0.40063,0.52106,0.64398
8,0.29770,0.38202,0.54068
9,0.13519,0.20343,0.37186
10,-0.00186,0.08853,0.22256
11,-0.06870,0.04364,0.11557
13,-0.06918,0.01178,0.02768
14,-0.03638,-0.04712,-0.06390
15,-0.00424,-0.11206,-0.15125
16,0.01260,-0.12921,-0.20135
17,0.01996,-0.07666,-0.18698
19,0.02551,-0.00137,-0.11694
20,0.01840,0.00824,-0.04419
21,-0.02817,-0.10495,-0.03903
22,-0.12515,-0.30725,-0.13681
23,-0.23547,-0.47861,-0.29459
25,-0.28229,-0.48529,-0.39972
26,-0.20334,-0.27176,-0.34052
27,-0.00781,0.09543,-0.09406
28,0.21878,0.46207,0.24026
29,0.37152,0.67453,0.49713
30,0.39621,0.66177,0.55469
32,0.31567,0.46405,0.41370
33,0.19803,0.19986,0.18613
34,0.10336,-0.00546,0.00705
35,0.05292,-0.08887,-0.05911
36,0.03516,-0.07697,-0.04614
38,0.02997,-0.05121,-0.03384
39,0.02731,-0.07220,-0.06647
40,0.02899,-0.12527,-0.11465
41,0.03665,-0.14212,-0.11459
42,0.03729,-0.08621,-0.04742
44,0.00153,-0.01587,0.02066
45,-0.09479,-0.04587,-0.01199
46,-0.23557,-0.22610,-0.17679
47,-0.34937,-0.45477,-0.37259
48,-0.34366,-0.53021,-0.42233
50,-0.17630,-0.31607,-0.21890
51,0.09427,0.12457,0.16437
52,0.33389,0.55609,0.50797
53,0.42554,0.74432,0.61069
54,0.35413,0.62796,0.44742
55,0.20880,0.34335,0.17957
57,0.10016,0.09323,0.00781
58,0.06927,-0.01431,0.00101
59,0.07004,-0.01981,0.05646
60,0.03427,-0.03024,0.02325
61,-0.05078,-0.09549,-0.13400
63,-0.12866,-0.16312,-0.29211
64,-0.13431,-0.14856,-0.29047
65,-0.06503,-0.04544,-0.10080
66,0.00803,0.03876,0.12274
67,0.00073,-0.03113,0.17136
69,-0.10663,-0.27982,-0.02460
70,-0.24426,-0.56137,-0.31607
71,-0.30118,-0.64932,-0.44974
72,-0.20789,-0.41605,-0.27988
73,0.01038,0.04898,0.10870
75,0.24734,0.49094,0.47006
76,0.38321,0.67520,0.59222
77,0.35815,0.55313,0.44788
78,0.20447,0.27356,0.18481
79,0.01990,0.04272,-0.01349
80,-0.09790,-0.03751,-0.06601
82,-0.11118,-0.01740,-0.02359
83,-0.05713,-0.01144,0.00912
84,-0.00937,-0.07187,-0.02490
85,-0.01727,-0.14182,-0.09622
86,-0.07138,-0.12335,-0.13016
88,-0.12152,0.01056,-0.08215
89,-0.12909,0.16611,0.01721
90,-0.10400,0.19247,0.08273
91,-0.09076,0.01056,0.04398
92,-0.11801,-0.29956,-0.08954
94,-0.16119,-0.53403,-0.22125
95,-0.15771,-0.50681,-0.23175
96,-0.06354,-0.19293,-0.07089
97,0.09995,0.24176,0.19250
98,0.25250,0.55273,0.40735
100,0.31140,0.58591,0.44122
101,0.25055,0.37375,0.27216
102,0.11581,0.08951,0.00259
103,-0.01294,-0.09375,-0.21417
104,-0.07922,-0.12137,-0.27899
105,-0.08078,-0.06366,-0.20389
107,-0.05402,-0.02225,-0.08176
108,-0.03189,-0.03058,-0.00031
109,-0.01605,-0.03775,0.02298
110,0.01172,0.01593,0.02988
111,0.05350,0.11246,0.05304
113,0.07602,0.15002,0.06631
114,0.03537,0.03427,0.01126
115,-0.07275,-0.21497,-0.12308
116,-0.18814,-0.44614,-0.25464
117,-0.21909,-0.47766,-0.25775
119,-0.11252,-0.23819,-0.07272
120,0.09869,0.17319,0.22644
121,0.31314,0.55499,0.47690
122,0.42938,0.73831,0.54855
123,0.40967,0.68124,0.43634
125,0.29324,0.46466,0.24731
126,0.15887,0.21774,0.10428
127,0.07132,0.04135,0.05505
128,0.04846,-0.02765,0.05905
129,0.06277,-0.01053,0.04672
130,0.06839,0.04099,-0.00992
132,0.03391,0.07718,-0.07669
133,-0.03897,0.07367,-0.09729
134,-0.12231,0.03259,-0.05493
135,-0.18811,-0.03705,0.00113
136,-0.23010,-0.13724,-0.00888
138,-0.26147,-0.27179,-0.12421
139,-0.29080,-0.41708,-0.29785
140,-0.30353,-0.51074,-0.42209
141,-0.27167,-0.48694,-0.40958
142,-0.18564,-0.33682,-0.26321
144,-0.07532,-0.13516,-0.07391
145,0.00449,0.00250,0.05078
146,0.01440,0.00516,0.06570
147,-0.03802,-0.09750,0.01019
148,-0.10382,-0.19711,-0.03659
150,-0.12961,-0.19199,-0.02170
151,-0.09586,-0.06790,0.04654
152,-0.02740,0.09015,0.11533
153,0.02905,0.16574,0.13412
154,0.04089,0.10663,0.09393
155,0.01242,-0.02997,0.03140
157,-0.02182,-0.12390,-0.00525
158,-0.02744,-0.09674,-0.00241
159,-0.00064,0.01501,0.00040
160,0.02725,0.08798,-0.05835
161,0.01694,0.02356,-0.20038
163,-0.04117,-0.15649,-0.37073
164,-0.11215,-0.31992,-0.46622
165,-0.14206,-0.33508,-0.41391
166,-0.10425,-0.18289,-0.23361
167,-0.02621,0.03027,-0.02795
169,0.02997,0.16559,0.09390
170,0.02036,0.16241,0.09460
171,-0.04037,0.07104,0.02615
172,-0.08844,-0.00943,-0.02170
173,-0.06516,-0.02155,0.00558
175,0.03040,0.01273,0.09125
176,0.13773,0.02884,0.16891
177,0.18494,-0.01270,0.17880
178,0.14886,-0.09009,0.11179
179,0.07199,-0.14294,0.01135
180,0.02209,-0.12778,-0.06363
182,0.03214,-0.05756,-0.08344
183,0.07431,0.00702,-0.06415
184,0.08887,0.00607,-0.04575
185,0.03888,-0.07068,-0.05341
186,-0.05789,-0.17282,-0.07639
188,-0.14520,-0.22528,-0.08182
189,-0.17459,-0.18414,-0.04865
190,-0.14151,-0.07095,0.00955
191,-0.08298,0.04141,0.05359
192,-0.04196,0.08334,0.05173
194,-0.02927,0.04413,0.00900
195,-0.01572,-0.01666,-0.03250
196,0.03775,-0.01706,-0.02582
197,0.13531,0.07361,0.03854
198,0.22754,0.19836,0.11588
200,0.24203,0.25372,0.13681
201,0.14407,0.18115,0.06601
202,-0.02493,0.02835,-0.05856
203,-0.17026,-0.08359,-0.14804
204,-0.21521,-0.06561,-0.13574
205,-0.15991,0.05573,-0.03891
207,-0.07523,0.15790,0.05115
208,-0.03806,0.13147,0.04828
209,-0.06781,-0.02011,-0.05017
210,-0.12021,-0.18182,-0.15854
211,-0.13739,-0.22559,-0.17709
213,-0.10248,-0.11548,-0.07709
214,-0.04910,0.07034,0.07883
215,-0.02454,0.21109,0.19397
216,-0.04684,0.23825,0.21661
217,-0.09427,0.17508,0.17200
219,-0.12936,0.09845,0.12659
220,-0.13007,0.06561,0.12350
221,-0.10141,0.07028,0.14719
222,-0.06345,0.06039,0.14435
223,-0.03137,-0.00317,0.07950
225,-0.00620,-0.10098,-0.02426
226,0.01797,-0.16599,-0.09735
227,0.03940,-0.14426,-0.08237
228,0.04303,-0.05063,0.00946
229,0.01230,0.03619,0.09695
230,-0.05008,0.04123,0.09247
232,-0.11316,-0.03696,-0.02042
233,-0.13492,-0.12289,-0.16476
234,-0.09482,-0.13416,-0.22913
235,-0.01349,-0.05945,-0.15967
236,0.06125,0.03195,-0.00461
238,0.09088,0.05829,0.12814
239,0.07410,0.00488,0.16098
240,0.04230,-0.06216,0.10410
241,0.03015,-0.05914,0.03418
242,0.04834,0.03564,0.02075
244,0.07962,0.15884,0.06799
245,0.09506,0.21219,0.11847
246,0.07547,0.14078,0.10840
247,0.02454,-0.02328,0.02322
248,-0.03098,-0.18109,-0.08984
250,-0.05505,-0.23495,-0.15933
251,-0.02792,-0.15891,-0.14761
252,0.03152,-0.02600,-0.08566
253,0.06729,0.03226,-0.05609
254,0.02313,-0.08075,-0.12912
255,-0.10736,-0.34052,-0.29440
257,-0.25931,-0.59256,-0.44601
258,-0.33136,-0.64584,-0.44571
259,-0.25726,-0.41119,-0.22833
260,-0.05902,0.02124,0.13229
261,0.16281,0.43372,0.45880
263,0.29562,0.62744,0.58896
264,0.28812,0.55234,0.48779
265,0.17599,0.32211,0.26270
266,0.04709,0.11255,0.07159
267,-0.02359,0.03119,0.00275
269,-0.01917,0.05859,0.02539
270,0.02182,0.09506,0.04453
271,0.04730,0.06125,0.00150
272,0.03500,-0.03510,-0.07449
273,0.00269,-0.11841,-0.10754
275,-0.02032,-0.12811,-0.06491
276,-0.02936,-0.08734,-0.00409
277,-0.05170,-0.08997,-0.02576
278,-0.11435,-0.21042,-0.17151
279,-0.20401,-0.41425,-0.36331
280,-0.26202,-0.55740,-0.44904
282,-0.22580,-0.48801,-0.32260
283,-0.08313,-0.17239,-0.01587
284,0.11020,0.26190,0.31851
285,0.26614,0.60620,0.51907
286,0.32376,0.71121,0.52591
288,0.28448,0.57797,0.40201
289,0.19940,0.33466,0.26019
290,0.12500,0.12881,0.16949
291,0.08417,0.02780,0.11929
292,0.05960,0.00052,0.05865
294,0.01971,-0.01840,-0.03714
295,-0.04541,-0.05051,-0.13589
296,-0.10901,-0.05606,-0.17862
297,-0.12900,0.00711,-0.14023
298,-0.09164,0.10818,-0.06564
300,-0.03802,0.13541,-0.04477
301,-0.03955,-0.01709,-0.13968
302,-0.13309,-0.33380,-0.32050
303,-0.27063,-0.64380,-0.46808
304,-0.33902,-0.71954,-0.45221
305,-0.24673,-0.44559,-0.23004
307,-0.00806,0.07794,0.11285
308,0.25320,0.58768,0.41574
309,0.39224,0.83194,0.54950
310,0.35281,0.73532,0.49536
311,0.20419,0.43057,0.33786
313,0.07504,0.14142,0.18753
314,0.04465,0.01483,0.10135
315,0.08636,0.03311,0.06259
316,0.10910,0.06650,0.02560
317,0.05289,0.01089,-0.02319
319,-0.05133,-0.11288,-0.04721
320,-0.11215,-0.18692,-0.00256
321,-0.06879,-0.12579,0.09897
322,0.04318,0.01535,0.17111
323,0.11450,0.06732,0.11066
325,0.05618,-0.09918,-0.10760
326,-0.11670,-0.42667,-0.38089
327,-0.28693,-0.67661,-0.53137
328,-0.32269,-0.60577,-0.43268
329,-0.17889,-0.17328,-0.11139
330,0.06940,0.40277,0.26355
332,0.28406,0.79639,0.49939
333,0.36090,0.81305,0.51154
334,0.29089,0.52106,0.36407
335,0.14661,0.17175,0.19467
336,0.01660,-0.01376,0.09650
338,-0.05405,-0.00610,0.05991
339,-0.07480,0.05338,0.01611
340,-0.07538,0.02026,-0.06918
341,-0.06729,-0.10440,-0.14798
342,-0.03934,-0.18610,-0.13846
344,0.01236,-0.11343,-0.02390
345,0.05728,0.06201,0.10138
346,0.04434,0.15381,0.10025
347,-0.04822,0.02277,-0.07507
348,-0.17511,-0.26349,-0.31366
350,-0.24490,-0.46198,-0.42059
351,-0.19073,-0.36325,-0.28183
352,-0.02911,0.01544,0.03137
353,0.15024,0.43741,0.32010
354,0.25549,0.64667,0.42542
355,0.25934,0.57050,0.34839
357,0.20300,0.34369,0.21689
358,0.14471,0.15707,0.14740
359,0.10931,0.09320,0.14557
360,0.08395,0.09781,0.13272
361,0.04935,0.07974,0.04965
363,0.00589,0.01486,-0.07843
364,-0.02875,-0.04559,-0.17184
365,-0.03748,-0.04550,-0.17392
366,-0.01447,0.01331,-0.09540
367,0.03311,0.07245,0.00317
369,0.08292,0.06366,0.05612
370,0.09625,-0.04697,0.02509
371,0.03488,-0.24149,-0.08713
372,-0.10281,-0.45270,-0.23184
373,-0.25708,-0.58310,-0.32593
375,-0.33029,-0.54642,-0.29288
376,-0.25604,-0.32419,-0.11975
377,-0.06024,0.00055,0.11682
378,0.14447,0.27499,0.29105
379,0.23630,0.36850,0.31378
380,0.17410,0.26187,0.19589
382,0.02463,0.05878,0.03549
383,-0.09488,-0.09604,-0.06070
384,-0.11041,-0.12607,-0.05612
385,-0.04172,-0.06711,0.00089
386,0.02921,-0.01041,0.03369
388,0.03937,-0.00415,0.01221
389,-0.00076,-0.01172,-0.02277
390,-0.02853,0.03088,-0.00989
391,-0.00253,0.11951,0.05499
392,0.04724,0.15491,0.09302
394,0.04642,0.02670,0.00616
395,-0.04434,-0.26562,-0.21866
396,-0.17841,-0.57635,-0.46594
397,-0.25644,-0.71045,-0.56552
398,-0.21561,-0.57550,-0.43185
400,-0.08774,-0.25610,-0.14639
401,0.03064,0.05246,0.09723
402,0.06555,0.19012,0.14517
403,0.02509,0.13617,0.00272
404,-0.02197,-0.00275,-0.18030
405,-0.01889,-0.09348,-0.24112
407,0.02954,-0.07605,-0.13699
408,0.07376,0.01074,0.03302
409,0.07651,0.08408,0.12802
410,0.04871,0.09647,0.09253
411,0.03088,0.07077,-0.00275
413,0.04391,0.06299,-0.04086
414,0.06067,0.08936,0.01770
415,0.02762,0.09268,0.08762
416,-0.08167,-0.00864,0.03851
417,-0.23035,-0.22672,-0.16809
419,-0.33496,-0.45950,-0.41803
420,-0.32623,-0.55457,-0.52808
421,-0.20569,-0.43634,-0.40579
422,-0.05029,-0.18164,-0.13809
423,0.04199,0.03394,0.07755
425,0.02380,0.07538,0.09854
426,-0.06976,-0.04922,-0.05048
427,-0.15244,-0.20978,-0.21524
428,-0.15463,-0.27136,-0.25449
429,-0.07303,-0.19946,-0.15250
430,0.03403,-0.06760,-0.00800
432,0.09711,0.02393,0.07285
433,0.08957,0.03726,0.07013
434,0.04248,0.01648,0.04791
435,0.01050,0.02789,0.07111
436,0.01935,0.08154,0.12854
438,0.04086,0.11020,0.13742
439,0.01968,0.03119,0.02448
440,-0.07104,-0.16129,-0.19058
441,-0.19635,-0.36407,-0.38931
442,-0.28214,-0.43677,-0.43945
444,-0.27576,-0.32336,-0.30270
445,-0.18845,-0.11099,-0.07181
446,-0.08069,0.03857,0.10001
447,-0.00714,0.02844,0.12009
448,0.02359,-0.09241,0.02405
450,0.03915,-0.18402,-0.06827
451,0.06107,-0.15179,-0.06543
452,0.07962,-0.03055,0.01877
453,0.07111,0.06198,0.09247
454,0.03384,0.04849,0.08432
455,-0.00079,-0.03387,0.01453
457,0.00366,-0.07870,-0.02939
458,0.05075,-0.02289,0.01581
459,0.10327,0.08954,0.12225
460,0.11478,0.15152,0.19409
461,0.06940,0.09607,0.15536
463,-0.00671,-0.04376,0.01828
464,-0.07080,-0.17081,-0.12979
465,-0.09827,-0.21265,-0.20245
466,-0.09528,-0.17621,-0.18015
467,-0.08194,-0.12335,-0.11118
469,-0.06714,-0.10229,-0.05881
470,-0.04196,-0.10577,-0.04929
471,0.00443,-0.09058,-0.06467
472,0.06573,-0.02972,-0.07388
473,0.11816,0.05792,-0.06360
475,0.13992,0.12524,-0.04117
476,0.13132,0.13782,-0.01562
477,0.11475,0.09909,0.01587
478,0.11346,0.04239,0.06070
479,0.12933,0.00455,0.11295
480,0.13928,0.00262,0.14688
482,0.11444,0.02487,0.13281
483,0.04541,0.03726,0.06241
484,-0.04709,0.00369,-0.03848
485,-0.12466,-0.08591,-0.12378
486,-0.15735,-0.19888,-0.15891
488,-0.14328,-0.27493,-0.14581
489,-0.10675,-0.26938,-0.11963
490,-0.07651,-0.18958,-0.11646
491,-0.06171,-0.08755,-0.13846
492,-0.04730,-0.01312,-0.14899
494,-0.01456,0.02631,-0.10724
495,0.03250,0.05707,-0.01462
496,0.06204,0.09503,0.07410
497,0.04120,0.11893,0.09387
498,-0.02768,0.09482,0.03244
500,-0.09927,0.02301,-0.04999
501,-0.11877,-0.05020,-0.07111
502,-0.06891,-0.07312,-0.00311
503,0.01559,-0.03516,0.10223
504,0.08105,0.03235,0.16785
505,0.10156,0.09464,0.16745
507,0.09000,0.13657,0.13812
508,0.06461,0.13989,0.11386
509,0.01407,0.05707,0.06192
510,-0.09128,-0.15689,-0.08981
511,-0.24750,-0.46387,-0.34613
513,-0.38455,-0.70645,-0.57709
514,-0.40210,-0.69165,-0.58853
515,-0.25305,-0.35010,-0.29111
516,0.00293,0.17426,0.18948
517,0.23257,0.60556,0.58228
519,0.32486,0.73480,0.67416
520,0.26718,0.56625,0.47015
521,0.13974,0.28906,0.17047
522,0.04190,0.10867,-0.00616
523,0.01901,0.09262,0.00809
525,0.04501,0.15262,0.10803
526,0.06137,0.15546,0.13791
527,0.03027,0.04950,0.03513
528,-0.03860,-0.09790,-0.12732
529,-0.10077,-0.17020,-0.21997
530,-0.11493,-0.11075,-0.17764
532,-0.07886,0.01804,-0.05795
533,-0.03665,0.07266,0.00571
534,-0.04639,-0.06036,-0.08411
535,-0.12802,-0.36102,-0.30099
536,-0.23328,-0.66208,-0.50052
