# profile: max-debug
# arm: right
# session: 2026-08-08_2046
# probe: curling pointer finger
# started: 2026-08-08T20:48:07
# duration_s: 27.814
# sample_rate_hz: 840
# placement: RIGHT arm, 1 inch above the wrist bone
# filters: none
# kind: probe
# profile_type: debug
# n_samples: 23364
# channels: ch1=ulnar, ch2=median, ch3=radial
# value_range: -1..+1 (raw SNC as delivered by the Mudra host)
# timestamp: milliseconds since the start of this probe
# recorded_utc: 2026-08-09T03:48:07.021Z
# extra.protocol: reps
# extra.cued_attempts: 5
# extra.extra_measured_rate_hz: 837.1
# schema: armband/probe/2
timestamp,ch1,ch2,ch3
184,0.10870,0.01587,-0.06564
185,0.09982,0.01346,-0.01950
186,0.05936,0.00336,0.00339
188,0.00427,-0.02734,-0.02502
189,-0.03055,-0.06247,-0.07767
190,-0.02457,-0.07199,-0.09845
191,0.00833,-0.04364,-0.05487
192,0.02982,-0.00024,0.02902
194,0.00827,0.01480,0.08853
195,-0.05603,-0.02567,0.07086
196,-0.13004,-0.10391,-0.01883
197,-0.17001,-0.16309,-0.11661
198,-0.14877,-0.14740,-0.14691
200,-0.07120,-0.04688,-0.08084
201,0.02948,0.08987,0.04163
202,0.11038,0.18784,0.14319
203,0.14166,0.19907,0.16803
204,0.12079,0.13461,0.11993
205,0.07031,0.05032,0.05038
207,0.02048,-0.00052,0.01135
208,-0.01080,-0.00613,0.01520
209,-0.02588,0.00488,0.03409
210,-0.03793,-0.00146,0.03409
211,-0.05304,-0.03043,0.00943
213,-0.06189,-0.05670,-0.01407
214,-0.05008,-0.05399,-0.00769
215,-0.01730,-0.02444,0.02802
216,0.01495,0.00089,0.05865
217,0.01816,-0.00885,0.04492
219,-0.01654,-0.05371,-0.01984
220,-0.06503,-0.09991,-0.09848
221,-0.08514,-0.10699,-0.13669
222,-0.04922,-0.06036,-0.10608
223,0.03323,0.01843,-0.02628
225,0.12155,0.08936,0.05243
226,0.17236,0.12170,0.08899
227,0.16681,0.10956,0.07825
228,0.11731,0.06799,0.04443
229,0.05371,0.01910,0.01358
230,0.00290,-0.01938,-0.00623
232,-0.02417,-0.03915,-0.02066
233,-0.03271,-0.04187,-0.03226
234,-0.03448,-0.03610,-0.03217
235,-0.03610,-0.03009,-0.01004
236,-0.03436,-0.02527,0.02991
238,-0.02411,-0.01764,0.06445
239,-0.01196,-0.00870,0.06415
240,-0.01999,-0.01337,0.01486
241,-0.06830,-0.05063,-0.06851
242,-0.14767,-0.12018,-0.14572
244,-0.21112,-0.18851,-0.17163
245,-0.20203,-0.20575,-0.12296
246,-0.10208,-0.14621,-0.01556
247,0.04382,-0.03741,0.10107
248,0.15338,0.05313,0.17166
250,0.16660,0.06726,0.16864
251,0.08951,0.00119,0.10806
252,-0.01419,-0.09198,0.03561
253,-0.07492,-0.14465,-0.00668
254,-0.06723,-0.12555,-0.00696
255,-0.01968,-0.05756,0.01559
257,0.01785,0.00854,0.03329
258,0.01736,0.03891,0.03448
259,-0.00922,0.04041,0.02887
260,-0.02798,0.04422,0.03131
261,-0.01859,0.06760,0.04114
263,0.00482,0.09100,0.03824
264,0.00629,0.07526,0.00137
265,-0.03592,0.00436,-0.06754
266,-0.10242,-0.08752,-0.13675
267,-0.14252,-0.13626,-0.16412
269,-0.11627,-0.10150,-0.12872
270,-0.03241,-0.00613,-0.04819
271,0.05365,0.07822,0.03287
272,0.08392,0.08984,0.07394
273,0.04581,0.02817,0.06470
275,-0.01788,-0.04849,0.02765
276,-0.04626,-0.07507,-0.00238
277,-0.01178,-0.03455,-0.00455
278,0.05884,0.03247,0.01447
279,0.11020,0.06747,0.02887
280,0.10602,0.04507,0.01706
282,0.05777,-0.00864,-0.01764
283,0.01077,-0.04343,-0.04745
284,0.00162,-0.03165,-0.04333
285,0.02499,0.00623,-0.00345
286,0.03934,0.01938,0.04056
288,0.00687,-0.02710,0.04922
289,-0.06836,-0.11658,0.01230
290,-0.13950,-0.18884,-0.03915
291,-0.15561,-0.18787,-0.05975
292,-0.10516,-0.10928,-0.03232
294,-0.02512,-0.00635,0.01550
295,0.03207,0.05301,0.03793
296,0.04172,0.03983,0.01477
297,0.02176,-0.01736,-0.03018
298,0.00888,-0.06284,-0.05319
300,0.02203,-0.06223,-0.03180
301,0.04715,-0.02609,0.01666
302,0.05441,0.00702,0.05392
303,0.02914,0.00732,0.05588
304,-0.01257,-0.02362,0.03073
305,-0.03629,-0.05890,0.00702
307,-0.01947,-0.07016,0.00568
308,0.02600,-0.04849,0.02264
309,0.05850,-0.00934,0.03397
310,0.03839,0.01862,0.01715
311,-0.03674,0.01218,-0.03003
313,-0.12332,-0.03085,-0.08685
314,-0.16086,-0.08884,-0.12384
315,-0.11789,-0.12930,-0.12265
316,-0.01749,-0.13055,-0.08704
317,0.08051,-0.09598,-0.03824
319,0.12457,-0.04916,0.00052
320,0.10574,-0.01361,0.01804
321,0.05423,0.00558,0.01865
322,0.00732,0.02142,0.01492
323,-0.01938,0.04718,0.01639
325,-0.03436,0.07864,0.02286
326,-0.05106,0.09442,0.02560
327,-0.07028,0.07526,0.01526
328,-0.07974,0.02469,-0.00873
329,-0.06744,-0.02884,-0.03510
330,-0.03369,-0.05215,-0.04776
332,0.00842,-0.03329,-0.03925
333,0.04166,0.00864,-0.01859
334,0.05435,0.03894,-0.00491
335,0.04523,0.03430,-0.00992
336,0.02243,-0.00003,-0.02576
338,-0.00031,-0.03635,-0.03125
339,-0.00955,-0.04745,-0.01212
340,0.00168,-0.02692,0.02411
341,0.02991,0.00824,0.05331
342,0.06201,0.03235,0.05630
344,0.08203,0.03073,0.03568
345,0.08008,0.00876,0.01297
346,0.05777,-0.01498,0.00888
347,0.02640,-0.02484,0.02484
348,-0.00003,-0.02005,0.04257
350,-0.01160,-0.01370,0.03973
351,-0.00516,-0.01944,0.00912
352,0.01587,-0.03854,-0.03525
353,0.04254,-0.05884,-0.06836
354,0.06174,-0.06744,-0.07269
355,0.06055,-0.06445,-0.05087
357,0.03436,-0.06354,-0.02304
358,-0.00742,-0.07730,-0.01080
359,-0.04419,-0.10138,-0.02078
360,-0.05658,-0.11465,-0.04077
361,-0.03967,-0.09750,-0.05148
363,-0.00543,-0.05222,-0.04327
364,0.02682,-0.00485,-0.02328
365,0.04413,0.01477,-0.00723
366,0.04581,-0.00195,-0.00363
367,0.03949,-0.03491,-0.00555
369,0.03275,-0.05185,0.00314
370,0.02853,-0.03485,0.03168
371,0.02524,0.00549,0.07068
372,0.01944,0.04007,0.09567
373,0.00949,0.04587,0.08484
375,-0.00134,0.02499,0.03845
376,-0.00443,0.00198,-0.01639
377,0.00760,0.00110,-0.04330
378,0.02972,0.02191,-0.02646
379,0.04019,0.03494,0.01184
380,0.01382,0.00439,0.02448
382,-0.05331,-0.07678,-0.02151
383,-0.12970,-0.16959,-0.11063
384,-0.16391,-0.20920,-0.18231
385,-0.12241,-0.15256,-0.17480
386,-0.01868,-0.01703,-0.07578
388,0.09381,0.12500,0.06351
389,0.15976,0.19604,0.16443
390,0.15897,0.16934,0.17819
391,0.11307,0.08496,0.11694
392,0.06122,0.01263,0.03601
394,0.02991,-0.00464,-0.01273
395,0.02090,0.02167,-0.01508
396,0.01996,0.04724,0.00757
397,0.01373,0.04065,0.02631
398,-0.00034,0.00931,0.02881
400,-0.01529,-0.01511,0.02097
401,-0.02304,-0.01297,0.01169
402,-0.02298,0.00272,0.00116
403,-0.02380,0.00061,-0.01669
404,-0.03555,-0.03586,-0.04300
405,-0.05695,-0.08920,-0.06781
407,-0.06985,-0.11996,-0.07544
408,-0.05023,-0.09900,-0.05600
409,0.00989,-0.03033,-0.01221
410,0.08887,0.05298,0.04269
411,0.14520,0.11331,0.09244
413,0.14648,0.13165,0.12393
414,0.09421,0.11304,0.12994
415,0.02399,0.07654,0.11026
416,-0.01999,0.04181,0.07257
417,-0.01624,0.02078,0.03067
419,0.02032,0.01370,-0.00256
420,0.05133,0.00970,-0.02267
421,0.04480,-0.00583,-0.03427
422,-0.00021,-0.03711,-0.04248
423,-0.05325,-0.06836,-0.04425
425,-0.07745,-0.07385,-0.03125
426,-0.06085,-0.04416,-0.00372
427,-0.02664,-0.00418,0.02081
428,-0.01163,0.00278,0.01834
429,-0.03110,-0.04327,-0.01700
430,-0.06271,-0.11087,-0.06030
432,-0.06583,-0.13693,-0.07217
433,-0.01898,-0.08228,-0.03314
434,0.05963,0.02863,0.03680
435,0.12723,0.12436,0.09357
436,0.15118,0.14655,0.10593
438,0.13068,0.09726,0.07944
439,0.08914,0.03073,0.04590
440,0.04974,0.00015,0.03085
441,0.01904,0.01181,0.03082
442,-0.00888,0.02805,0.02066
444,-0.03735,0.01181,-0.01779
445,-0.05841,-0.03247,-0.07333
446,-0.05875,-0.06140,-0.11050
447,-0.03409,-0.03613,-0.09894
448,0.00101,0.03445,-0.04224
450,0.01877,0.09259,0.01959
451,-0.00220,0.07819,0.03983
452,-0.05655,-0.01602,0.00409
453,-0.10925,-0.13043,-0.05444
454,-0.11734,-0.18195,-0.08035
455,-0.06265,-0.13058,-0.04205
457,0.03094,-0.01169,0.04059
458,0.11301,0.09387,0.11212
459,0.14365,0.12512,0.12729
460,0.12112,0.08401,0.08609
461,0.07675,0.02286,0.02872
463,0.04352,-0.00708,-0.00177
464,0.02844,0.00400,0.00537
465,0.01257,0.02701,0.02475
466,-0.02322,0.02899,0.02158
467,-0.07275,0.00430,-0.01648
469,-0.10291,-0.02402,-0.06757
470,-0.07956,-0.02820,-0.09219
471,-0.00055,-0.00137,-0.06476
472,0.09256,0.03519,0.00360
473,0.13733,0.04602,0.06784
475,0.09497,0.00693,0.07892
476,-0.01614,-0.07437,0.02109
477,-0.12714,-0.15625,-0.07208
478,-0.16458,-0.18527,-0.13779
479,-0.10245,-0.13193,-0.12814
480,0.02008,-0.01535,-0.04477
482,0.12851,0.10428,0.06305
483,0.16501,0.16382,0.13394
484,0.12192,0.13892,0.13486
485,0.03592,0.05710,0.07626
486,-0.04416,-0.02625,-0.00366
488,-0.08713,-0.06827,-0.06772
489,-0.08838,-0.06296,-0.09772
490,-0.06021,-0.03415,-0.09406
491,-0.01810,-0.00916,-0.06540
492,0.02652,0.00153,-0.02249
494,0.06461,0.00302,0.02069
495,0.08466,0.00027,0.04584
496,0.07214,-0.01254,0.03741
497,0.01849,-0.04474,-0.00433
498,-0.06464,-0.09207,-0.05734
500,-0.14014,-0.12881,-0.08859
501,-0.16156,-0.12198,-0.07690
502,-0.10516,-0.05844,-0.02908
503,0.00583,0.03827,0.02533
504,0.10959,0.11890,0.05688
505,0.14618,0.14096,0.05667
507,0.10043,0.09827,0.03793
508,0.01300,0.02454,0.02106
509,-0.05136,-0.03168,0.01721
510,-0.05270,-0.04181,0.02386
511,-0.00354,-0.01569,0.03085
513,0.04675,0.00986,0.02905
514,0.05652,0.00336,0.01602
515,0.02707,-0.03360,-0.00211
516,-0.00214,-0.06720,-0.01349
517,0.00549,-0.06281,-0.01044
519,0.04391,-0.02078,-0.00058
520,0.06586,0.01715,-0.00641
521,0.02762,0.00244,-0.04623
522,-0.06271,-0.07211,-0.10965
523,-0.14194,-0.15576,-0.15378
525,-0.14117,-0.17535,-0.13303
526,-0.04581,-0.09695,-0.04068
527,0.08914,0.04056,0.07632
528,0.18201,0.15186,0.14844
529,0.18719,0.17007,0.13611
530,0.12396,0.09570,0.05920
532,0.05136,-0.01016,-0.02164
533,0.01767,-0.07886,-0.05313
534,0.02771,-0.08508,-0.02588
535,0.05005,-0.05438,0.02725
536,0.04999,-0.02722,0.06317
538,0.01898,-0.01834,0.06137
539,-0.02109,-0.00983,0.03339
540,-0.03867,0.01868,0.00589
541,-0.02075,0.05658,-0.00519
542,0.01382,0.06378,-0.00854
544,0.02832,0.00937,-0.02740
545,-0.00009,-0.08926,-0.07373
546,-0.05750,-0.16925,-0.12949
547,-0.10095,-0.17081,-0.15524
548,-0.09381,-0.08896,-0.12256
550,-0.03738,0.02002,-0.04330
551,0.02960,0.08463,0.03381
552,0.06436,0.07520,0.06100
553,0.05588,0.01996,0.03128
554,0.03076,-0.02905,-0.01633
555,0.02533,-0.04413,-0.03311
557,0.05084,-0.03909,-0.00525
558,0.08368,-0.04520,0.03519
559,0.08817,-0.07523,0.04282
